[2021-10-29 05:50:22] local.INFO: Created from middleware- by SYSTEM {"id":48883,"name":""} 
#21 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): App\\Http\\Middleware\\Cors->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#22 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php(63): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#23 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Illuminate\\Foundation\\Http\\Middleware\\CheckForMaintenanceMode->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#24 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(105): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#25 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate\\Pipeline\\Pipeline->then(Object(Closure))
#26 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(110): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request))
#27 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/public/index.php(53): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request))
#28 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/server.php(21): require_once('/Users/mahendra...')
#29 {main}
"} 
[2021-10-29 15:19:04] local.ERROR: syntax error, unexpected 'Response' (T_STRING) {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\FatalThrowableError(code: 0): syntax error, unexpected 'Response' (T_STRING) at /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Controllers/GoalBuddy/GoalBuddyController.php:2276)
[stacktrace]
#0 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/composer/ClassLoader.php(428): Composer\\Autoload\\includeFile('/Users/mahendra...')
#1 [internal function]: Composer\\Autoload\\ClassLoader->loadClass('App\\\\Http\\\\Contro...')
#2 [internal function]: spl_autoload_call('App\\\\Http\\\\Contro...')
#3 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/DataCollector/RouteCollector.php(68): class_exists('App\\\\Http\\\\Contro...')
#4 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/DataCollector/RouteCollector.php(38): Barryvdh\\Debugbar\\DataCollector\\RouteCollector->getRouteInformation(Object(Illuminate\\Routing\\Route))
#5 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/LaravelDebugbar.php(867): Barryvdh\\Debugbar\\DataCollector\\RouteCollector->collect()
#6 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/maximebf/debugbar/src/DebugBar/DebugBar.php(265): Barryvdh\\Debugbar\\LaravelDebugbar->collect()
#7 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/maximebf/debugbar/src/DebugBar/DebugBar.php(321): DebugBar\\DebugBar->getData()
#8 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/LaravelDebugbar.php(765): DebugBar\\DebugBar->sendDataInHeaders(true)
#9 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/Middleware/InjectDebugbar.php(76): Barryvdh\\Debugbar\\LaravelDebugbar->modifyResponse(Object(Illuminate\\Http\\Request), Object(Illuminate\\Http\\JsonResponse))
#10 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Barryvdh\\Debugbar\\Middleware\\InjectDebugbar->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#11 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Middleware/Cors.php(18): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#12 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): App\\Http\\Middleware\\Cors->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#13 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php(63): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#14 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Illuminate\\Foundation\\Http\\Middleware\\CheckForMaintenanceMode->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#15 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(105): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#16 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate\\Pipeline\\Pipeline->then(Object(Closure))
#17 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(110): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request))
#18 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/public/index.php(53): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request))
#19 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/server.php(21): require_once('/Users/mahendra...')
#20 {main}
"} 
[2021-10-29 15:19:04] local.ERROR: syntax error, unexpected 'Response' (T_STRING) {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\FatalThrowableError(code: 0): syntax error, unexpected 'Response' (T_STRING) at /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Controllers/GoalBuddy/GoalBuddyController.php:2276)
[stacktrace]
#0 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/composer/ClassLoader.php(428): Composer\\Autoload\\includeFile('/Users/mahendra...')
#1 [internal function]: Composer\\Autoload\\ClassLoader->loadClass('App\\\\Http\\\\Contro...')
#2 [internal function]: spl_autoload_call('App\\\\Http\\\\Contro...')
#3 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Container/Container.php(803): ReflectionClass->__construct('App\\\\Http\\\\Contro...')
#4 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Container/Container.php(681): Illuminate\\Container\\Container->build('App\\\\Http\\\\Contro...')
#5 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(785): Illuminate\\Container\\Container->resolve('App\\\\Http\\\\Contro...', Array, true)
#6 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Container/Container.php(629): Illuminate\\Foundation\\Application->resolve('App\\\\Http\\\\Contro...', Array)
#7 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(770): Illuminate\\Container\\Container->make('App\\\\Http\\\\Contro...', Array)
#8 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Route.php(233): Illuminate\\Foundation\\Application->make('App\\\\Http\\\\Contro...')
#9 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Route.php(833): Illuminate\\Routing\\Route->getController()
#10 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Route.php(794): Illuminate\\Routing\\Route->controllerMiddleware()
#11 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(694): Illuminate\\Routing\\Route->gatherMiddleware()
#12 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(674): Illuminate\\Routing\\Router->gatherRouteMiddleware(Object(Illuminate\\Routing\\Route))
#13 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(658): Illuminate\\Routing\\Router->runRouteWithinStack(Object(Illuminate\\Routing\\Route), Object(Illuminate\\Http\\Request))
#14 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(624): Illuminate\\Routing\\Router->runRoute(Object(Illuminate\\Http\\Request), Object(Illuminate\\Routing\\Route))
#15 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(613): Illuminate\\Routing\\Router->dispatchToRoute(Object(Illuminate\\Http\\Request))
#16 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(170): Illuminate\\Routing\\Router->dispatch(Object(Illuminate\\Http\\Request))
#17 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(130): Illuminate\\Foundation\\Http\\Kernel->Illuminate\\Foundation\\Http\\{closure}(Object(Illuminate\\Http\\Request))
#18 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/Middleware/InjectDebugbar.php(67): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#19 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Barryvdh\\Debugbar\\Middleware\\InjectDebugbar->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#20 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Middleware/Cors.php(18): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#21 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): App\\Http\\Middleware\\Cors->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#22 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php(63): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#23 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Illuminate\\Foundation\\Http\\Middleware\\CheckForMaintenanceMode->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#24 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(105): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#25 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate\\Pipeline\\Pipeline->then(Object(Closure))
#26 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(110): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request))
#27 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/public/index.php(53): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request))
#28 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/server.php(21): require_once('/Users/mahendra...')
#29 {main}
"} 
[2021-10-29 15:19:04] local.ERROR: syntax error, unexpected 'Response' (T_STRING) {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\FatalThrowableError(code: 0): syntax error, unexpected 'Response' (T_STRING) at /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Controllers/GoalBuddy/GoalBuddyController.php:2276)
[stacktrace]
#0 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/composer/ClassLoader.php(428): Composer\\Autoload\\includeFile('/Users/mahendra...')
#1 [internal function]: Composer\\Autoload\\ClassLoader->loadClass('App\\\\Http\\\\Contro...')
#2 [internal function]: spl_autoload_call('App\\\\Http\\\\Contro...')
#3 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/DataCollector/RouteCollector.php(68): class_exists('App\\\\Http\\\\Contro...')
#4 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/DataCollector/RouteCollector.php(38): Barryvdh\\Debugbar\\DataCollector\\RouteCollector->getRouteInformation(Object(Illuminate\\Routing\\Route))
#5 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/LaravelDebugbar.php(867): Barryvdh\\Debugbar\\DataCollector\\RouteCollector->collect()
#6 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/maximebf/debugbar/src/DebugBar/DebugBar.php(265): Barryvdh\\Debugbar\\LaravelDebugbar->collect()
#7 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/maximebf/debugbar/src/DebugBar/DebugBar.php(321): DebugBar\\DebugBar->getData()
#8 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/LaravelDebugbar.php(765): DebugBar\\DebugBar->sendDataInHeaders(true)
#9 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/Middleware/InjectDebugbar.php(76): Barryvdh\\Debugbar\\LaravelDebugbar->modifyResponse(Object(Illuminate\\Http\\Request), Object(Illuminate\\Http\\JsonResponse))
#10 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Barryvdh\\Debugbar\\Middleware\\InjectDebugbar->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#11 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Middleware/Cors.php(18): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#12 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): App\\Http\\Middleware\\Cors->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#13 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php(63): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#14 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Illuminate\\Foundation\\Http\\Middleware\\CheckForMaintenanceMode->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#15 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(105): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#16 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate\\Pipeline\\Pipeline->then(Object(Closure))
#17 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(110): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request))
#18 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/public/index.php(53): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request))
#19 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/server.php(21): require_once('/Users/mahendra...')
#20 {main}
"} 
[2021-10-29 15:19:05] local.ERROR: syntax error, unexpected 'Response' (T_STRING) {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\FatalThrowableError(code: 0): syntax error, unexpected 'Response' (T_STRING) at /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Controllers/GoalBuddy/GoalBuddyController.php:2276)
[stacktrace]
#0 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/composer/ClassLoader.php(428): Composer\\Autoload\\includeFile('/Users/mahendra...')
#1 [internal function]: Composer\\Autoload\\ClassLoader->loadClass('App\\\\Http\\\\Contro...')
#2 [internal function]: spl_autoload_call('App\\\\Http\\\\Contro...')
#3 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Container/Container.php(803): ReflectionClass->__construct('App\\\\Http\\\\Contro...')
#4 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Container/Container.php(681): Illuminate\\Container\\Container->build('App\\\\Http\\\\Contro...')
#5 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(785): Illuminate\\Container\\Container->resolve('App\\\\Http\\\\Contro...', Array, true)
#6 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Container/Container.php(629): Illuminate\\Foundation\\Application->resolve('App\\\\Http\\\\Contro...', Array)
#7 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Application.php(770): Illuminate\\Container\\Container->make('App\\\\Http\\\\Contro...', Array)
#8 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Route.php(233): Illuminate\\Foundation\\Application->make('App\\\\Http\\\\Contro...')
#9 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Route.php(833): Illuminate\\Routing\\Route->getController()
#10 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Route.php(794): Illuminate\\Routing\\Route->controllerMiddleware()
#11 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(694): Illuminate\\Routing\\Route->gatherMiddleware()
#12 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(674): Illuminate\\Routing\\Router->gatherRouteMiddleware(Object(Illuminate\\Routing\\Route))
#13 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(658): Illuminate\\Routing\\Router->runRouteWithinStack(Object(Illuminate\\Routing\\Route), Object(Illuminate\\Http\\Request))
#14 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(624): Illuminate\\Routing\\Router->runRoute(Object(Illuminate\\Http\\Request), Object(Illuminate\\Routing\\Route))
#15 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Routing/Router.php(613): Illuminate\\Routing\\Router->dispatchToRoute(Object(Illuminate\\Http\\Request))
#16 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(170): Illuminate\\Routing\\Router->dispatch(Object(Illuminate\\Http\\Request))
#17 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(130): Illuminate\\Foundation\\Http\\Kernel->Illuminate\\Foundation\\Http\\{closure}(Object(Illuminate\\Http\\Request))
#18 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/Middleware/InjectDebugbar.php(67): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#19 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Barryvdh\\Debugbar\\Middleware\\InjectDebugbar->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#20 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Middleware/Cors.php(18): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#21 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): App\\Http\\Middleware\\Cors->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#22 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php(63): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#23 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Illuminate\\Foundation\\Http\\Middleware\\CheckForMaintenanceMode->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#24 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(105): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#25 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate\\Pipeline\\Pipeline->then(Object(Closure))
#26 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(110): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request))
#27 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/public/index.php(53): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request))
#28 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/server.php(21): require_once('/Users/mahendra...')
#29 {main}
"} 
[2021-10-29 15:19:05] local.ERROR: syntax error, unexpected 'Response' (T_STRING) {"exception":"[object] (Symfony\\Component\\Debug\\Exception\\FatalThrowableError(code: 0): syntax error, unexpected 'Response' (T_STRING) at /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Controllers/GoalBuddy/GoalBuddyController.php:2276)
[stacktrace]
#0 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/composer/ClassLoader.php(428): Composer\\Autoload\\includeFile('/Users/mahendra...')
#1 [internal function]: Composer\\Autoload\\ClassLoader->loadClass('App\\\\Http\\\\Contro...')
#2 [internal function]: spl_autoload_call('App\\\\Http\\\\Contro...')
#3 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/DataCollector/RouteCollector.php(68): class_exists('App\\\\Http\\\\Contro...')
#4 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/DataCollector/RouteCollector.php(38): Barryvdh\\Debugbar\\DataCollector\\RouteCollector->getRouteInformation(Object(Illuminate\\Routing\\Route))
#5 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/LaravelDebugbar.php(867): Barryvdh\\Debugbar\\DataCollector\\RouteCollector->collect()
#6 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/maximebf/debugbar/src/DebugBar/DebugBar.php(265): Barryvdh\\Debugbar\\LaravelDebugbar->collect()
#7 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/maximebf/debugbar/src/DebugBar/DebugBar.php(321): DebugBar\\DebugBar->getData()
#8 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/LaravelDebugbar.php(765): DebugBar\\DebugBar->sendDataInHeaders(true)
#9 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/barryvdh/laravel-debugbar/src/Middleware/InjectDebugbar.php(76): Barryvdh\\Debugbar\\LaravelDebugbar->modifyResponse(Object(Illuminate\\Http\\Request), Object(Illuminate\\Http\\JsonResponse))
#10 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Barryvdh\\Debugbar\\Middleware\\InjectDebugbar->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#11 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/app/Http/Middleware/Cors.php(18): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#12 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): App\\Http\\Middleware\\Cors->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#13 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php(63): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#14 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(171): Illuminate\\Foundation\\Http\\Middleware\\CheckForMaintenanceMode->handle(Object(Illuminate\\Http\\Request), Object(Closure))
#15 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(105): Illuminate\\Pipeline\\Pipeline->Illuminate\\Pipeline\\{closure}(Object(Illuminate\\Http\\Request))
#16 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate\\Pipeline\\Pipeline->then(Object(Closure))
#17 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(110): Illuminate\\Foundation\\Http\\Kernel->sendRequestThroughRouter(Object(Illuminate\\Http\\Request))
#18 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/public/index.php(53): Illuminate\\Foundation\\Http\\Kernel->handle(Object(Illuminate\\Http\\Request))
#19 /Users/mahendra/Documents/projects/epicFit/epicfitlaravelv6/server.php(21): require_once('/Users/mahendra...')
#20 {main}
